I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
38.254822,2.593903,-84.901276,-0.691939,0.643001,0.205327,-0.256146,49.375000,13.000000,0.000385,-0.444779,-9.878394,0.925427,0.002131,0.003196,-0.003196,550.390015,-20.285023,6.897859,-45.360722,0.003411,-0.015518,-0.002183
38.254700,2.594450,-84.901230,-0.691939,0.643002,0.205323,-0.256148,49.375000,12.000000,0.000210,-0.473474,-9.835351,0.860862,0.006392,0.004261,0.019175,550.390991,-20.307350,6.713068,-45.457428,-0.027250,0.030959,-0.031074
38.254639,2.594596,-84.901413,-0.691938,0.643004,0.205322,-0.256148,49.375000,32.000000,0.000541,-0.423257,-9.907089,0.839341,0.013848,-0.003196,-0.021305,550.392029,-20.236225,6.837873,-45.269077,0.036839,-0.023895,0.032614
38.254784,2.593501,-84.901070,-0.691941,0.642999,0.205329,-0.256144,49.375000,12.000000,0.000568,-0.466300,-9.914264,0.832167,0.018109,0.002131,0.000000,550.393005,-20.243557,6.769945,-45.235153,0.006814,0.015190,-0.005088
38.254681,2.594245,-84.900642,-0.691942,0.642998,0.205323,-0.256148,49.375000,12.000000,0.000850,-0.480648,-9.899916,0.824993,0.010653,-0.008522,0.013848,550.393982,-20.244608,6.717636,-45.262115,-0.014683,0.043535,0.004776
38.255451,2.595160,-84.900291,-0.691941,0.642996,0.205321,-0.256158,49.375000,12.000000,0.000408,-0.444779,-9.864047,0.889558,0.003196,-0.013848,0.023436,550.395020,-20.381269,6.832345,-45.454414,-0.031129,0.057199,0.007021
38.256138,2.595736,-84.899704,-0.691941,0.642993,0.205320,-0.256167,49.375000,12.000000,0.002837,-0.365866,-9.849699,0.961296,0.004261,0.005326,0.018109,550.396057,-20.404247,7.075727,-45.564991,-0.026976,0.024505,-0.032127
38.255859,2.595935,-84.900070,-0.691939,0.642996,0.205318,-0.256166,49.375000,32.000000,0.000226,-0.444779,-9.907089,0.918253,-0.003196,0.013848,-0.006392,550.396973,-20.367582,6.953180,-45.370705,0.003168,-0.042799,-0.023022
38.255527,2.595648,-84.900276,-0.691940,0.642997,0.205318,-0.256162,49.375000,12.000000,0.000931,-0.480648,-9.907089,0.946948,-0.005326,-0.001065,-0.013848,550.398010,-20.425383,6.953913,-45.397106,0.016162,-0.040840,0.021009
38.255650,2.594377,-84.899780,-0.691945,0.642991,0.205325,-0.256156,49.375000,12.000000,0.002478,-0.451953,-9.813829,0.989992,-0.001065,0.004261,-0.026632,550.398987,-20.491768,6.956789,-45.665009,0.035688,-0.065123,0.022807
