I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
71.560120,-31.693512,38.820869,-0.683019,-0.409945,0.022015,-0.604108,49.875000,13.000000,0.001418,5.079087,5.158000,6.485162,0.010653,0.003196,-0.006392,565.137024,5.028870,5.143652,-3.323885,0.005372,0.002959,-0.007039
71.560463,-31.692488,38.819977,-0.683024,-0.409935,0.022012,-0.604109,49.875000,13.000000,0.000648,5.057566,5.150826,6.463641,-0.001065,0.013848,-0.003196,565.138000,5.057566,5.150826,-3.331059,-0.006346,0.013611,-0.003843
71.561241,-31.691938,38.818939,-0.683025,-0.409927,0.022011,-0.604113,49.875000,32.000000,0.000760,5.136478,5.136478,6.456467,-0.002131,-0.004261,-0.004261,565.138977,5.136478,5.136478,-3.338233,-0.007412,-0.004498,-0.004909
71.561020,-31.692612,38.818321,-0.683026,-0.409926,0.022019,-0.604112,49.875000,13.000000,0.000335,5.100609,5.129304,6.384728,-0.008522,-0.010653,-0.002131,565.140015,5.100609,5.129304,-3.409971,-0.013803,-0.010890,-0.002778
71.560310,-31.691996,38.818638,-0.683031,-0.409925,0.022016,-0.604107,49.875000,13.000000,0.000175,5.093435,5.201043,6.420598,0.007457,-0.010653,-0.014914,565.140991,5.093435,5.201043,-3.374102,0.002176,-0.010890,-0.015561
71.559860,-31.691845,38.818848,-0.683033,-0.409926,0.022016,-0.604104,49.875000,13.000000,0.000310,5.028870,5.129304,6.420598,0.004261,-0.001065,0.008522,565.142029,5.079087,5.150826,-3.338233,-0.001020,-0.001302,0.007875
71.561081,-31.691969,38.817867,-0.683030,-0.409921,0.022017,-0.604111,49.875000,12.000000,0.000049,5.043218,5.114956,6.341685,-0.001065,0.003196,0.023436,565.142944,5.043218,5.114956,-3.453014,-0.006346,0.002959,0.022788
71.563026,-31.692368,38.816265,-0.683024,-0.409913,0.022021,-0.604123,49.875000,32.000000,0.001022,5.064740,5.143652,6.485162,0.010653,0.001065,0.014914,565.143982,5.064740,5.143652,-3.309537,0.005372,0.000828,0.014266
71.562950,-31.692345,38.816158,-0.683025,-0.409912,0.022022,-0.604123,49.875000,13.000000,0.001128,5.071913,5.107783,6.463641,0.004261,-0.015979,-0.027697,565.145020,5.071913,5.107783,-3.331059,-0.001020,-0.016216,-0.028344
71.560951,-31.691702,38.817520,-0.683033,-0.409918,0.022018,-0.604110,49.875000,13.000000,0.001414,5.050392,5.193869,6.327338,0.000000,-0.007457,-0.011718,565.145996,5.050392,5.193869,-3.467362,-0.005281,-0.007694,-0.012365
71.560791,-31.691381,38.818260,-0.683032,-0.409921,0.022012,-0.604109,49.875000,13.000000,0.000426,5.136478,5.158000,6.420598,0.025566,0.014914,0.002131,565.147034,5.086261,5.193869,-3.409971,0.020285,0.014676,0.001483
