I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
54.620209,-48.027405,81.297821,-0.494169,-0.670377,0.001339,-0.553525,50.000000,34.000000,0.001263,7.310155,6.406250,0.961296,0.017044,0.000000,-0.003196,813.148010,7.310155,6.406250,-8.833404,0.008567,0.004024,0.016397
54.620026,-48.027245,81.298401,-0.494167,-0.670380,0.001336,-0.553524,50.000000,12.000000,0.000156,7.259938,6.420598,0.982818,-0.002131,0.003196,-0.005326,813.148987,7.259938,6.420598,-8.811882,0.004306,-0.002368,-0.009170
54.619919,-48.026745,81.297920,-0.494173,-0.670377,0.001336,-0.553522,50.000000,13.000000,0.000276,7.252764,6.477988,1.018687,-0.002131,0.010653,0.007457,813.150024,7.252764,6.477988,-8.776012,-0.015934,0.000828,-0.008104
54.620415,-48.027283,81.297157,-0.494172,-0.670374,0.001340,-0.553525,50.000000,12.000000,0.000073,7.288634,6.442119,1.011513,0.006392,-0.003196,0.010653,813.151001,7.195374,6.377554,-8.826230,-0.007412,-0.000237,0.008940
54.619579,-48.027962,81.298210,-0.494167,-0.670380,0.001344,-0.553524,50.000000,13.000000,0.001814,7.224069,6.363207,0.896731,0.022371,0.002131,-0.015979,813.151978,7.224069,6.363207,-8.897968,0.006437,-0.006629,-0.010235
54.620499,-48.027664,81.297905,-0.494165,-0.670378,0.001339,-0.553527,50.000000,33.000000,0.000223,7.202548,6.391902,1.011513,0.003196,0.011718,0.000000,813.153015,7.202548,6.391902,-8.783187,0.009633,0.006154,-0.008104
54.621662,-48.027664,81.296700,-0.494167,-0.670373,0.001338,-0.553532,50.000000,12.000000,0.000299,7.152330,6.391902,1.004339,0.002131,-0.003196,0.009587,813.153992,7.152330,6.391902,-8.790360,-0.006346,0.009350,0.011070
54.620518,-48.028767,81.297821,-0.494161,-0.670378,0.001346,-0.553531,50.000000,13.000000,0.000004,7.231243,6.434945,0.982818,0.008522,-0.005326,0.009587,813.155029,7.231243,6.434945,-8.811882,-0.001020,-0.009825,0.013201
54.620277,-48.029148,81.298256,-0.494157,-0.670381,0.001348,-0.553531,50.000000,13.000000,0.000075,7.238417,6.442119,0.925427,0.019175,-0.001065,-0.002131,813.156006,7.231243,6.413424,-8.826230,0.003241,0.000828,-0.000648
54.619781,-48.028717,81.299507,-0.494154,-0.670386,0.001342,-0.553528,50.000000,12.000000,0.000391,7.295807,6.535379,1.018687,0.013848,0.010653,0.005326,813.156982,7.295807,6.535379,-8.776012,0.010698,-0.001302,-0.002778
54.620163,-48.029579,81.299782,-0.494147,-0.670387,0.001344,-0.553532,50.000000,33.000000,0.000291,7.295807,6.442119,0.975644,0.011718,0.001065,0.015979,813.158020,7.295807,6.442119,-8.819056,0.001111,0.008285,0.012136
54.619759,-48.029800,81.300438,-0.494144,-0.670390,0.001345,-0.553531,50.000000,13.000000,0.000274,7.202548,6.449293,0.975644,0.008522,-0.001065,-0.008522,813.158997,7.202548,6.449293,-8.819056,0.004306,-0.010890,0.000418
54.618900,-48.029602,81.301323,-0.494144,-0.670394,0.001344,-0.553527,50.000000,12.000000,0.000463,7.259938,6.463641,0.939775,0.004261,-0.007457,0.004261,813.160034,7.259938,6.463641,-8.854925,-0.003150,-0.004498,-0.013431
54.617676,-48.029900,81.302162,-0.494143,-0.670398,0.001349,-0.553523,50.000000,13.000000,0.000480,7.137983,6.434945,1.040209,-0.001065,-0.008522,-0.002131,813.161011,7.274286,6.456467,-8.854925,-0.007412,-0.013020,0.000418
