accel_x,accel_y,accel_z
6.786464,-7.288634,-0.294128
6.829507,-7.267112,-0.315649
6.678856,-7.245591,-0.272606
6.729073,-7.216895,-0.27978
6.7219,-7.231243,-0.294128
6.714725,-7.202548,-0.229563
6.664508,-7.302981,-0.308476
6.68603,-7.267112,-0.294128
6.678856,-7.252764,-0.301302
6.700378,-7.216895,-0.286954
6.736247,-7.1882,-0.315649
6.707551,-7.195374,-0.243911
6.729073,-7.302981,-0.272606
6.707551,-7.202548,-0.337171
6.750595,-7.202548,-0.315649
6.764943,-7.159504,-0.322823
6.7219,-7.267112,-0.294128
6.714725,-7.252764,-0.251085
6.68603,-7.224069,-0.358693
6.68603,-7.302981,-0.294128
6.678856,-7.224069,-0.315649
6.807986,-7.166678,-0.294128
6.693204,-7.216895,-0.394562
6.822333,-7.238417,-0.351519
6.714725,-7.317329,-0.344345
6.786464,-7.252764,-0.301302
6.700378,-7.202548,-0.308476
6.7219,-7.274286,-0.301302
6.764943,-7.302981,-0.286954
6.7219,-7.224069,-0.301302
6.750595,-7.267112,-0.380214
6.707551,-7.238417,-0.308476
6.693204,-7.216895,-0.322823
6.7219,-7.295807,-0.294128
6.77929,-7.317329,-0.222389
6.700378,-7.267112,-0.286954
6.743421,-7.252764,-0.286954
6.750595,-7.224069,-0.294128
6.743421,-7.302981,-0.337171
6.743421,-7.245591,-0.329997
6.743421,-7.202548,-0.322823
6.764943,-7.28146,-0.401736
6.750595,-7.224069,-0.387388
6.693204,-7.288634,-0.315649
6.714725,-7.331677,-0.294128
6.707551,-7.267112,-0.251085
6.736247,-7.259938,-0.337171
6.764943,-7.231243,-0.301302
6.729073,-7.28146,-0.308476
6.800812,-7.238417,-0.301302
6.714725,-7.267112,-0.337171
6.7219,-7.209721,-0.301302
6.693204,-7.224069,-0.329997
6.714725,-7.295807,-0.329997
6.7219,-7.202548,-0.286954
6.7219,-7.159504,-0.337171
6.678856,-7.224069,-0.265433
6.7219,-7.238417,-0.272606
6.7219,-7.324503,-0.322823
6.757769,-7.216895,-0.315649
6.815159,-7.224069,-0.351519
6.757769,-7.252764,-0.322823
6.772116,-7.15233,-0.337171
6.736247,-7.302981,-0.308476
6.657335,-7.324503,-0.222389
6.700378,-7.216895,-0.18652
6.736247,-7.231243,-0.265433
6.628639,-7.216895,-0.286954
6.736247,-7.202548,-0.315649
6.7219,-7.181026,-0.344345
6.772116,-7.216895,-0.344345
6.750595,-7.288634,-0.329997
6.7219,-7.317329,-0.329997
6.68603,-7.252764,-0.258259
6.786464,-7.28146,-0.301302
6.743421,-7.202548,-0.344345
6.714725,-7.331677,-0.265433
6.693204,-7.310155,-0.222389
6.707551,-7.238417,-0.315649
6.7219,-7.267112,-0.358693
6.836681,-7.224069,-0.365866
6.736247,-7.238417,-0.301302
6.68603,-7.317329,-0.315649
6.68603,-7.302981,-0.315649
6.736247,-7.252764,-0.351519
6.800812,-7.295807,-0.322823
6.657335,-7.288634,-0.337171
6.664508,-7.274286,-0.351519
6.664508,-7.274286,-0.40891
6.700378,-7.28146,-0.344345
6.743421,-7.195374,-0.351519
6.678856,-7.238417,-0.294128
6.743421,-7.288634,-0.301302
6.729073,-7.231243,-0.301302
6.800812,-7.216895,-0.365866
6.764943,-7.259938,-0.308476
6.77929,-7.216895,-0.337171
6.772116,-7.324503,-0.365866
6.736247,-7.202548,-0.365866
6.7219,-7.224069,-0.337171
6.657335,-7.267112,-0.322823
6.700378,-7.231243,-0.358693
6.693204,-7.216895,-0.344345
6.800812,-7.28146,-0.308476
6.642987,-7.216895,-0.322823
6.635813,-7.245591,-0.337171
6.707551,-7.159504,-0.358693
6.7219,-7.252764,-0.365866
6.764943,-7.245591,-0.394562
6.678856,-7.259938,-0.337171
6.693204,-7.310155,-0.329997
6.714725,-7.216895,-0.272606
6.714725,-7.216895,-0.265433
6.786464,-7.267112,-0.337171
6.678856,-7.195374,-0.329997
6.657335,-7.145157,-0.401736
6.772116,-7.195374,-0.315649
6.729073,-7.238417,-0.301302
6.736247,-7.259938,-0.308476
6.714725,-7.267112,-0.358693
6.736247,-7.288634,-0.308476
6.707551,-7.310155,-0.344345
6.714725,-7.317329,-0.358693
6.678856,-7.288634,-0.322823
6.764943,-7.28146,-0.315649
6.815159,-7.331677,-0.286954
6.736247,-7.317329,-0.344345
6.743421,-7.224069,-0.322823
6.7219,-7.259938,-0.265433
6.772116,-7.238417,-0.337171
6.693204,-7.28146,-0.27978
6.714725,-7.224069,-0.351519
6.693204,-7.15233,-0.337171
6.650161,-7.267112,-0.315649
6.807986,-7.295807,-0.251085
6.729073,-7.302981,-0.337171
6.714725,-7.331677,-0.394562
6.750595,-7.238417,-0.394562
6.714725,-7.267112,-0.365866
6.807986,-7.288634,-0.315649
6.807986,-7.238417,-0.315649
6.729073,-7.33885,-0.358693
6.707551,-7.302981,-0.351519
6.700378,-7.367546,-0.294128
6.68603,-7.195374,-0.322823
6.693204,-7.28146,-0.358693
6.693204,-7.28146,-0.329997
6.764943,-7.28146,-0.351519
6.750595,-7.181026,-0.322823
6.664508,-7.288634,-0.315649
6.714725,-7.302981,-0.272606
6.7219,-7.288634,-0.351519
6.77929,-7.288634,-0.329997
6.707551,-7.274286,-0.286954
6.729073,-7.238417,-0.301302
6.714725,-7.209721,-0.301302
6.736247,-7.267112,-0.301302
6.757769,-7.252764,-0.294128
6.750595,-7.238417,-0.308476
6.7219,-7.252764,-0.294128
6.707551,-7.317329,-0.40891
6.77929,-7.295807,-0.301302
6.786464,-7.231243,-0.272606
6.786464,-7.238417,-0.337171
6.657335,-7.245591,-0.329997
6.664508,-7.302981,-0.308476
6.628639,-7.252764,-0.37304
6.68603,-7.259938,-0.27978
6.786464,-7.274286,-0.344345
6.786464,-7.28146,-0.365866
6.729073,-7.181026,-0.294128
6.7219,-7.245591,-0.329997
6.736247,-7.28146,-0.315649
6.822333,-7.252764,-0.344345
6.772116,-7.238417,-0.387388
6.7219,-7.267112,-0.243911
6.743421,-7.202548,-0.322823
6.707551,-7.159504,-0.351519
6.743421,-7.267112,-0.294128
6.7219,-7.259938,-0.344345
6.729073,-7.238417,-0.315649
6.585596,-7.202548,-0.27978
6.714725,-7.28146,-0.265433
6.815159,-7.274286,-0.315649
6.822333,-7.274286,-0.337171
6.77929,-7.274286,-0.337171
6.729073,-7.288634,-0.473474
6.750595,-7.224069,-0.344345
6.657335,-7.295807,-0.329997
6.678856,-7.181026,-0.380214
6.700378,-7.231243,-0.322823
6.729073,-7.28146,-0.258259
6.628639,-7.245591,-0.27978
6.700378,-7.267112,-0.294128
6.800812,-7.245591,-0.315649
6.729073,-7.216895,-0.337171
6.693204,-7.245591,-0.27978
6.736247,-7.267112,-0.294128
6.786464,-7.28146,-0.258259
6.822333,-7.252764,-0.329997
6.77929,-7.216895,-0.329997
6.786464,-7.288634,-0.265433
6.700378,-7.202548,-0.308476
6.714725,-7.274286,-0.301302
6.68603,-7.224069,-0.315649
6.772116,-7.259938,-0.258259
6.729073,-7.224069,-0.294128
6.757769,-7.209721,-0.37304
6.707551,-7.181026,-0.37304
6.729073,-7.202548,-0.301302
6.764943,-7.216895,-0.272606
6.793638,-7.267112,-0.315649
6.700378,-7.252764,-0.315649
6.707551,-7.288634,-0.351519
6.764943,-7.238417,-0.322823
6.678856,-7.267112,-0.294128
6.700378,-7.288634,-0.329997
6.664508,-7.245591,-0.337171
6.693204,-7.259938,-0.344345
6.736247,-7.238417,-0.329997
6.772116,-7.195374,-0.301302
6.700378,-7.267112,-0.322823
6.657335,-7.216895,-0.351519
6.743421,-7.302981,-0.308476
6.793638,-7.274286,-0.358693
6.743421,-7.224069,-0.365866
6.707551,-7.274286,-0.337171
6.693204,-7.259938,-0.294128
6.743421,-7.28146,-0.351519
6.68603,-7.209721,-0.337171
6.750595,-7.238417,-0.322823
6.764943,-7.310155,-0.301302
6.736247,-7.267112,-0.322823
6.743421,-7.33885,-0.329997
6.750595,-7.202548,-0.27978
6.729073,-7.274286,-0.27978
6.621466,-7.231243,-0.351519
6.729073,-7.252764,-0.365866
6.729073,-7.324503,-0.329997
6.671682,-7.295807,-0.286954
6.642987,-7.28146,-0.286954
6.743421,-7.259938,-0.286954
6.700378,-7.202548,-0.301302
6.736247,-7.252764,-0.272606
6.7219,-7.259938,-0.329997
6.621466,-7.274286,-0.315649
6.757769,-7.28146,-0.315649
6.822333,-7.295807,-0.358693
6.714725,-7.310155,-0.337171
6.764943,-7.245591,-0.308476
6.707551,-7.245591,-0.365866
6.707551,-7.209721,-0.294128
6.757769,-7.231243,-0.243911
6.800812,-7.295807,-0.301302
6.743421,-7.216895,-0.351519
6.77929,-7.28146,-0.37304
6.68603,-7.238417,-0.344345
6.68603,-7.310155,-0.358693
6.736247,-7.231243,-0.27978
6.743421,-7.238417,-0.286954
6.736247,-7.245591,-0.344345
6.836681,-7.302981,-0.358693
6.700378,-7.274286,-0.294128
6.77929,-7.288634,-0.40891
6.786464,-7.195374,-0.322823
6.786464,-7.195374,-0.322823
6.729073,-7.252764,-0.337171
6.750595,-7.259938,-0.344345
6.729073,-7.367546,-0.351519
6.707551,-7.317329,-0.40891
6.68603,-7.216895,-0.315649
6.700378,-7.317329,-0.351519
6.678856,-7.317329,-0.322823
6.743421,-7.252764,-0.286954
6.793638,-7.274286,-0.315649
6.743421,-7.252764,-0.272606
6.736247,-7.259938,-0.265433
6.77929,-7.274286,-0.344345
6.736247,-7.317329,-0.344345
6.757769,-7.295807,-0.301302
6.678856,-7.166678,-0.337171
6.764943,-7.302981,-0.322823
6.700378,-7.317329,-0.37304
6.729073,-7.252764,-0.329997
6.757769,-7.245591,-0.337171
6.750595,-7.28146,-0.380214
6.707551,-7.209721,-0.351519
6.714725,-7.231243,-0.387388
6.707551,-7.252764,-0.329997
6.671682,-7.28146,-0.337171
6.757769,-7.216895,-0.351519
6.707551,-7.224069,-0.416083
6.757769,-7.1882,-0.27978
6.700378,-7.259938,-0.315649
6.764943,-7.288634,-0.301302
6.750595,-7.166678,-0.27978
6.700378,-7.209721,-0.301302
6.757769,-7.173852,-0.337171
6.693204,-7.274286,-0.380214
6.729073,-7.28146,-0.337171
6.77929,-7.310155,-0.315649
6.736247,-7.238417,-0.301302
6.707551,-7.252764,-0.308476
6.743421,-7.259938,-0.351519
6.7219,-7.274286,-0.27978
6.736247,-7.202548,-0.37304
6.7219,-7.28146,-0.322823
6.700378,-7.33885,-0.286954
6.68603,-7.252764,-0.322823
6.764943,-7.224069,-0.394562
6.772116,-7.173852,-0.329997
6.729073,-7.302981,-0.365866
6.829507,-7.252764,-0.294128
6.7219,-7.209721,-0.322823
6.635813,-7.202548,-0.358693
6.678856,-7.181026,-0.294128
6.793638,-7.252764,-0.294128
6.77929,-7.267112,-0.272606
6.678856,-7.202548,-0.315649
6.650161,-7.216895,-0.344345
6.729073,-7.288634,-0.344345
6.714725,-7.209721,-0.294128
6.757769,-7.166678,-0.329997
6.657335,-7.267112,-0.344345
6.750595,-7.267112,-0.301302
6.7219,-7.231243,-0.329997
6.772116,-7.15233,-0.27978
6.772116,-7.216895,-0.286954
6.714725,-7.259938,-0.27978
6.7219,-7.231243,-0.229563
6.764943,-7.259938,-0.351519
6.68603,-7.238417,-0.286954
6.707551,-7.267112,-0.294128
6.714725,-7.195374,-0.251085
6.772116,-7.267112,-0.322823
6.772116,-7.28146,-0.301302
6.650161,-7.267112,-0.272606
6.729073,-7.288634,-0.301302
6.836681,-7.252764,-0.401736
6.764943,-7.216895,-0.37304
6.707551,-7.274286,-0.337171
6.707551,-7.317329,-0.344345
6.693204,-7.195374,-0.337171
6.693204,-7.173852,-0.40891
6.693204,-7.173852,-0.358693
6.693204,-7.1882,-0.272606
6.772116,-7.216895,-0.27978
6.750595,-7.216895,-0.315649
6.750595,-7.252764,-0.365866
6.707551,-7.302981,-0.301302
6.764943,-7.159504,-0.294128
6.764943,-7.267112,-0.294128
6.714725,-7.302981,-0.329997
6.736247,-7.267112,-0.315649
6.657335,-7.202548,-0.337171
6.743421,-7.259938,-0.315649
6.757769,-7.274286,-0.344345
6.764943,-7.28146,-0.337171
6.757769,-7.274286,-0.387388
6.707551,-7.310155,-0.380214
6.772116,-7.288634,-0.416083
6.707551,-7.252764,-0.272606
6.750595,-7.238417,-0.315649
6.707551,-7.195374,-0.315649
6.678856,-7.195374,-0.272606
6.77929,-7.224069,-0.358693
6.800812,-7.224069,-0.322823
6.750595,-7.33885,-0.344345
6.800812,-7.231243,-0.344345
6.7219,-7.267112,-0.27978
6.729073,-7.224069,-0.40891
6.750595,-7.116461,-0.301302
6.729073,-7.1882,-0.337171
6.671682,-7.288634,-0.351519
6.621466,-7.288634,-0.329997
6.772116,-7.267112,-0.236737
6.68603,-7.224069,-0.251085
6.729073,-7.302981,-0.315649
6.729073,-7.274286,-0.243911
6.786464,-7.302981,-0.294128
6.800812,-7.267112,-0.365866
6.7219,-7.209721,-0.322823
6.714725,-7.28146,-0.258259
6.736247,-7.274286,-0.308476
6.807986,-7.274286,-0.351519
6.700378,-7.202548,-0.258259
6.757769,-7.130809,-0.315649
6.743421,-7.166678,-0.294128
6.736247,-7.209721,-0.315649
6.743421,-7.202548,-0.329997
6.736247,-7.274286,-0.337171
6.750595,-7.224069,-0.315649
6.750595,-7.274286,-0.322823
6.729073,-7.324503,-0.236737
6.700378,-7.238417,-0.286954
6.757769,-7.195374,-0.315649
6.736247,-7.274286,-0.337171
6.7219,-7.238417,-0.329997
6.700378,-7.259938,-0.286954
6.736247,-7.259938,-0.243911
6.77929,-7.202548,-0.37304
6.757769,-7.1882,-0.337171
6.714725,-7.259938,-0.40891
6.671682,-7.274286,-0.40891
6.77929,-7.295807,-0.322823
6.743421,-7.231243,-0.380214
6.800812,-7.252764,-0.337171
6.714725,-7.245591,-0.322823
6.7219,-7.317329,-0.301302
6.729073,-7.288634,-0.27978
6.700378,-7.224069,-0.258259
6.736247,-7.1882,-0.315649
6.764943,-7.267112,-0.265433
6.68603,-7.245591,-0.308476
6.68603,-7.274286,-0.365866
6.671682,-7.288634,-0.308476
6.714725,-7.28146,-0.315649
6.729073,-7.28146,-0.351519
6.858202,-7.28146,-0.437605
6.772116,-7.28146,-0.294128
6.757769,-7.295807,-0.365866
6.729073,-7.324503,-0.329997
6.714725,-7.267112,-0.344345
6.822333,-7.252764,-0.27978
6.807986,-7.238417,-0.215216
6.729073,-7.195374,-0.301302
6.68603,-7.274286,-0.308476
6.657335,-7.231243,-0.315649
6.714725,-7.224069,-0.286954
6.750595,-7.252764,-0.251085
6.736247,-7.238417,-0.322823
6.707551,-7.195374,-0.286954
6.714725,-7.216895,-0.337171
6.786464,-7.238417,-0.315649
6.815159,-7.252764,-0.358693
6.786464,-7.346025,-0.308476
6.822333,-7.245591,-0.27978
6.764943,-7.274286,-0.337171
6.68603,-7.259938,-0.365866
6.714725,-7.267112,-0.329997
6.800812,-7.195374,-0.27978
6.764943,-7.245591,-0.337171
6.736247,-7.252764,-0.308476
6.743421,-7.367546,-0.337171
6.772116,-7.252764,-0.344345
6.729073,-7.267112,-0.315649
6.700378,-7.202548,-0.301302
6.714725,-7.324503,-0.301302
6.736247,-7.259938,-0.351519
6.743421,-7.310155,-0.358693
6.707551,-7.238417,-0.365866
6.714725,-7.224069,-0.344345
6.671682,-7.231243,-0.272606
6.707551,-7.288634,-0.337171
6.757769,-7.238417,-0.358693
6.7219,-7.238417,-0.344345
6.693204,-7.252764,-0.40891
6.750595,-7.302981,-0.27978
6.700378,-7.267112,-0.337171
6.736247,-7.238417,-0.308476
6.707551,-7.224069,-0.286954
6.772116,-7.15233,-0.265433
6.707551,-7.216895,-0.351519
6.757769,-7.259938,-0.322823
6.650161,-7.267112,-0.301302
6.700378,-7.166678,-0.251085
6.77929,-7.166678,-0.337171
6.700378,-7.267112,-0.329997
6.743421,-7.267112,-0.329997
6.678856,-7.259938,-0.315649
6.757769,-7.267112,-0.329997
6.729073,-7.245591,-0.308476
6.671682,-7.346025,-0.315649
6.68603,-7.259938,-0.301302
6.764943,-7.288634,-0.272606
6.786464,-7.202548,-0.344345
6.707551,-7.252764,-0.337171
6.693204,-7.216895,-0.322823
6.68603,-7.195374,-0.344345
6.664508,-7.195374,-0.344345
6.764943,-7.238417,-0.315649
6.707551,-7.267112,-0.301302
6.750595,-7.216895,-0.315649
6.729073,-7.224069,-0.301302
6.664508,-7.202548,-0.337171
6.700378,-7.1882,-0.286954
6.700378,-7.267112,-0.322823
6.607118,-7.195374,-0.40891
6.707551,-7.231243,-0.27978
6.657335,-7.267112,-0.27978
6.68603,-7.267112,-0.272606
6.635813,-7.252764,-0.329997
6.772116,-7.274286,-0.329997
6.793638,-7.274286,-0.301302
6.642987,-7.295807,-0.308476
6.714725,-7.324503,-0.315649
6.793638,-7.224069,-0.329997
6.772116,-7.245591,-0.308476
6.642987,-7.288634,-0.344345
6.714725,-7.173852,-0.337171
6.671682,-7.238417,-0.322823
6.7219,-7.274286,-0.265433
6.714725,-7.195374,-0.344345
6.68603,-7.181026,-0.344345
6.693204,-7.252764,-0.351519
6.642987,-7.231243,-0.308476
6.650161,-7.245591,-0.286954
6.772116,-7.245591,-0.322823
6.829507,-7.231243,-0.294128
6.714725,-7.28146,-0.294128
6.764943,-7.252764,-0.308476
6.736247,-7.267112,-0.301302
6.743421,-7.331677,-0.308476
6.772116,-7.195374,-0.272606
6.750595,-7.310155,-0.337171
6.736247,-7.1882,-0.322823
6.68603,-7.245591,-0.322823
6.68603,-7.216895,-0.308476
6.664508,-7.238417,-0.301302
6.693204,-7.216895,-0.322823
6.678856,-7.216895,-0.258259
6.772116,-7.252764,-0.286954
6.714725,-7.209721,-0.301302
6.736247,-7.224069,-0.294128
6.743421,-7.181026,-0.329997
6.750595,-7.173852,-0.351519
6.714725,-7.252764,-0.315649
6.714725,-7.216895,-0.294128
6.714725,-7.245591,-0.315649
6.657335,-7.267112,-0.322823
6.707551,-7.310155,-0.322823
6.7219,-7.216895,-0.329997
6.750595,-7.195374,-0.27978
6.68603,-7.1882,-0.294128
6.757769,-7.209721,-0.294128
6.764943,-7.1882,-0.294128
6.736247,-7.195374,-0.308476
6.714725,-7.259938,-0.315649
6.786464,-7.252764,-0.37304
6.793638,-7.216895,-0.358693
6.772116,-7.288634,-0.351519
6.693204,-7.216895,-0.416083
6.693204,-7.267112,-0.286954
6.77929,-7.267112,-0.308476
6.793638,-7.252764,-0.337171
6.714725,-7.238417,-0.258259
6.7219,-7.245591,-0.315649
6.772116,-7.267112,-0.308476
6.800812,-7.224069,-0.365866
6.714725,-7.209721,-0.365866
6.772116,-7.274286,-0.301302
6.772116,-7.245591,-0.322823
6.671682,-7.216895,-0.301302
6.707551,-7.231243,-0.37304
6.7219,-7.130809,-0.294128
6.729073,-7.202548,-0.329997
6.707551,-7.28146,-0.315649
6.750595,-7.252764,-0.301302
6.743421,-7.252764,-0.27978
6.678856,-7.288634,-0.365866
6.700378,-7.317329,-0.272606
6.664508,-7.209721,-0.294128
6.700378,-7.224069,-0.315649
6.693204,-7.259938,-0.322823
6.729073,-7.173852,-0.301302
6.671682,-7.202548,-0.308476
6.714725,-7.288634,-0.301302
6.714725,-7.252764,-0.286954
6.764943,-7.216895,-0.308476
6.800812,-7.216895,-0.344345
6.700378,-7.231243,-0.351519
6.707551,-7.209721,-0.337171
6.750595,-7.216895,-0.329997
6.77929,-7.238417,-0.344345
6.700378,-7.166678,-0.344345
6.700378,-7.231243,-0.301302
6.678856,-7.288634,-0.329997
6.700378,-7.267112,-0.308476
6.800812,-7.238417,-0.272606
6.714725,-7.259938,-0.308476
6.68603,-7.202548,-0.416083
6.678856,-7.1882,-0.294128
6.707551,-7.216895,-0.27978
6.7219,-7.302981,-0.315649
6.678856,-7.274286,-0.344345
6.642987,-7.252764,-0.315649
6.757769,-7.324503,-0.315649
6.714725,-7.195374,-0.329997
6.750595,-7.252764,-0.308476
6.693204,-7.166678,-0.37304
6.664508,-7.28146,-0.337171
6.750595,-7.216895,-0.222389
6.707551,-7.28146,-0.322823
6.714725,-7.252764,-0.294128
6.743421,-7.252764,-0.322823
6.714725,-7.209721,-0.365866
6.714725,-7.274286,-0.315649
6.714725,-7.231243,-0.236737
6.772116,-7.166678,-0.243911
6.671682,-7.15233,-0.301302
6.714725,-7.317329,-0.401736
6.736247,-7.173852,-0.365866
6.7219,-7.216895,-0.329997
6.729073,-7.274286,-0.294128
6.736247,-7.259938,-0.322823
6.642987,-7.245591,-0.337171
6.657335,-7.288634,-0.229563
6.642987,-7.173852,-0.337171
6.693204,-7.231243,-0.387388
6.786464,-7.209721,-0.380214
6.707551,-7.238417,-0.365866
6.736247,-7.28146,-0.365866
6.7219,-7.288634,-0.329997
6.68603,-7.28146,-0.301302
6.671682,-7.181026,-0.358693
6.650161,-7.224069,-0.322823
6.707551,-7.238417,-0.337171
6.7219,-7.302981,-0.229563
6.750595,-7.310155,-0.251085
6.793638,-7.310155,-0.301302
6.693204,-7.245591,-0.251085
6.729073,-7.209721,-0.272606
6.750595,-7.252764,-0.294128
6.750595,-7.259938,-0.329997
6.678856,-7.288634,-0.27978
6.678856,-7.317329,-0.322823
6.664508,-7.317329,-0.329997
6.714725,-7.310155,-0.380214
6.764943,-7.267112,-0.337171
6.764943,-7.166678,-0.294128
6.700378,-7.302981,-0.329997
6.729073,-7.317329,-0.308476
6.700378,-7.252764,-0.322823
6.68603,-7.267112,-0.351519
6.736247,-7.245591,-0.265433
6.77929,-7.202548,-0.337171
6.707551,-7.231243,-0.337171
6.693204,-7.302981,-0.337171
6.750595,-7.302981,-0.308476
6.743421,-7.28146,-0.351519
6.714725,-7.195374,-0.272606
6.764943,-7.209721,-0.308476
6.77929,-7.181026,-0.315649
6.693204,-7.224069,-0.272606
6.764943,-7.353199,-0.351519
6.707551,-7.324503,-0.337171
6.729073,-7.295807,-0.315649
6.657335,-7.202548,-0.329997
6.68603,-7.324503,-0.329997
6.714725,-7.195374,-0.286954
6.707551,-7.238417,-0.322823
6.678856,-7.28146,-0.351519
6.657335,-7.288634,-0.344345
6.707551,-7.346025,-0.365866
6.750595,-7.267112,-0.251085
6.750595,-7.28146,-0.27978
6.700378,-7.267112,-0.380214
6.68603,-7.302981,-0.286954
6.772116,-7.295807,-0.329997
6.786464,-7.317329,-0.308476
6.736247,-7.245591,-0.193694
6.707551,-7.245591,-0.251085
6.743421,-7.252764,-0.329997
6.700378,-7.238417,-0.258259
6.772116,-7.231243,-0.265433
6.793638,-7.288634,-0.294128
6.750595,-7.238417,-0.286954
6.822333,-7.209721,-0.294128
6.707551,-7.231243,-0.351519
6.700378,-7.166678,-0.315649
6.693204,-7.137983,-0.286954
6.7219,-7.202548,-0.258259
6.707551,-7.15233,-0.301302
6.693204,-7.238417,-0.286954
6.707551,-7.288634,-0.344345
6.693204,-7.331677,-0.301302
6.757769,-7.238417,-0.27978
6.729073,-7.324503,-0.301302
6.700378,-7.267112,-0.329997
6.772116,-7.28146,-0.358693
6.714725,-7.245591,-0.337171
6.707551,-7.302981,-0.243911
6.714725,-7.302981,-0.294128
6.714725,-7.1882,-0.294128
6.7219,-7.252764,-0.308476
6.664508,-7.209721,-0.308476
6.707551,-7.238417,-0.430431
6.707551,-7.137983,-0.315649
6.7219,-7.231243,-0.329997
6.743421,-7.259938,-0.265433
6.764943,-7.267112,-0.265433
6.800812,-7.295807,-0.344345
6.800812,-7.224069,-0.329997
6.68603,-7.302981,-0.265433
6.714725,-7.259938,-0.344345
6.729073,-7.252764,-0.329997
6.707551,-7.324503,-0.308476
6.729073,-7.252764,-0.315649
6.736247,-7.288634,-0.286954
6.743421,-7.310155,-0.27978
6.764943,-7.216895,-0.329997
6.7219,-7.267112,-0.322823
6.77929,-7.231243,-0.301302
6.693204,-7.252764,-0.27978
6.693204,-7.310155,-0.329997
6.750595,-7.310155,-0.337171
6.700378,-7.231243,-0.286954
6.693204,-7.238417,-0.358693
6.729073,-7.238417,-0.365866
6.793638,-7.28146,-0.337171
6.757769,-7.295807,-0.294128
6.750595,-7.274286,-0.265433
6.7219,-7.245591,-0.329997
6.743421,-7.259938,-0.265433
6.714725,-7.209721,-0.301302
6.707551,-7.15233,-0.294128
6.772116,-7.259938,-0.351519
6.700378,-7.231243,-0.337171
6.714725,-7.1882,-0.351519
6.707551,-7.267112,-0.315649
6.700378,-7.216895,-0.315649
6.77929,-7.238417,-0.351519
6.750595,-7.231243,-0.294128
6.714725,-7.216895,-0.301302
6.77929,-7.238417,-0.301302
6.743421,-7.259938,-0.401736
6.736247,-7.310155,-0.27978
6.671682,-7.324503,-0.286954
6.671682,-7.295807,-0.351519
6.7219,-7.252764,-0.294128
6.657335,-7.245591,-0.329997
6.764943,-7.295807,-0.351519
6.714725,-7.28146,-0.286954
6.614292,-7.267112,-0.351519
6.714725,-7.209721,-0.294128
6.7219,-7.231243,-0.27978
6.815159,-7.224069,-0.329997
6.786464,-7.245591,-0.301302
6.786464,-7.331677,-0.236737
6.7219,-7.274286,-0.337171
6.678856,-7.331677,-0.308476
6.800812,-7.245591,-0.380214
6.807986,-7.209721,-0.337171
6.7219,-7.259938,-0.337171
6.714725,-7.317329,-0.380214
6.7219,-7.209721,-0.308476
6.707551,-7.288634,-0.344345
6.700378,-7.310155,-0.301302
6.671682,-7.252764,-0.329997
6.664508,-7.346025,-0.301302
6.678856,-7.274286,-0.308476
6.736247,-7.252764,-0.294128
